sha256,year,behaviors_7_str,family
4ef734639da03302080b3c48a98da419f2cbf6a7ac6f89ed54967666cd2fc42e,2014,Adware|Riskware/PUP|Spyware|Trojan,airpush
3064efd44b3959920f8ec800bbfd635b30527f02e26d0f2c6786e11c963be3d1,2014,Adware,airpush
2ddcec1f8e76b1e9876fa66bda161c9995fcda1c83163779dd4fd78aa18eeec7,2014,Adware|Riskware/PUP|Spyware,kuguo
4cadb1644bc9649ac27946751182b378fe2db6671b5e062599936c26d0511602,2014,Adware|Riskware/PUP|Spyware,kuguo
4c98793c98f1b5a3465c845da2543607064f5017fb6a36025ddef87ac6bc8819,2014,Adware,dowgin
10a93168eac73108d8f11e3753d8d19270967e5e2fac844a5d6b3e0235ed7e9c,2014,Riskware/PUP,smsreg
0826260cb2ba084ebc4d472b533f22bfa28d6982ea6afd1d80f37256e6eb55db,2014,Adware|Trojan,dowgin
3fbfe4ee46d1dac26bed956dbbcc28cc5db7ef4851c9058e3b460e42b4bc9f43,2014,Adware|Riskware/PUP|Trojan,dowgin
03750787c13919f1199ed2720db01053f88d3c2bd52ac4346cd48c88dc8a7699,2014,Adware|Trojan,revmob
32c7aba25c597282c2301e3846f56a74821b6588992cbbdf1835df25cdae2464,2014,Adware|Trojan,leadbolt
32b6da0b11bb6b90f94e280c1ff2d0e8ce04ff4592ee7515f33e60ff19475b0f,2014,Adware|Riskware/PUP|Spyware,dowgin
293b704a827eb18e73c029d33b5f3223b87eb205ecfce0a16773a3f721b5c85f,2014,Adware|Riskware/PUP,dowgin
1bdb0f85534b3a20f3ccc8b0a5a82db859a5c913ae6bded3bdffbffe1b801bbc,2014,Adware,airpush
5002507c325404974c143fb1178951745a8eb323cd906adc191063552d69a936,2014,Adware|Trojan,kuguo
23f9e222ffd12501abdb3f4053af07fdd78a99195b4dd83a9c2128797c016ce7,2014,Adware|Spyware|Trojan,dowgin
33c643c230043830a2aa6ede9e2e593422925079770f1ba06967184539860bfa,2014,Adware,leadbolt
446923bf70044f43dd7a59cbb4e37e40cde0e276617bf3e9d5d3866602257202,2014,Adware|Riskware/PUP|Spyware,dowgin
424e71b95a881a8087cfb769fb8daf03e5a114a17b7924a5248cf98d8efd4275,2014,Adware|Trojan,kuguo
13074ac820de5277075ce84cfd77a258d96eefc1643515dc6833bd87aac0d402,2014,Adware|Spyware|Trojan,dowgin
3523582739e0d75b4ee73f9e19ecef8c84e275bacb545ca2a840ab8268908b62,2014,Adware|Spyware|Trojan,kuguo
24a7150ccb78f4752f7ced3966128faedb764bf6e26564a514fbc490c9fa6702,2014,Adware|Trojan,airpush
01b5b4acdc8a72ff0deb0e15137f29adc95c0a3cf1b41afcad0965f4c4462e72,2014,Adware|Trojan,airpush
1a054059fb6d6cea4a660c7d3edf35166e3cc340b0f1faba8921deadddcc90d7,2014,Adware|Riskware/PUP,kuguo
4eba0be8a65a8116d646aba0969d4d01528b77345a382d8cb8eb506e8f1e7717,2014,Riskware/PUP,smsreg
2a41a30c7094ed8468ba26cf4323e4f9f914a8e30cbe14965f6c7d995d0d57f7,2014,Adware|Trojan,kuguo
30f36b4262ceb4d1df6cda605f6f43951173648701f8e96f3c8a08bd0453f86a,2014,Adware|Spyware|Trojan,youmi
26261080452269e1316f350d8e9f132f7ae4699159e92e15ecb5c23e366ddb60,2014,Trojan,smsreg
1b28c8b60188cb605acd849090df3e11b87ca14f99f16ac07fd7631fe8e530f1,2014,Adware|Trojan,airpush
3b9d3ad4c3f29cb9a6b4c4bc2e7e0233abdb02745d4dae3328d3a4534692414b,2014,Adware,youmi
55a8e68ff5dbd4fba19aeb072a15bc6f5b5f979ba39d36af4fa286a0b0a697f7,2014,Adware|Spyware|Trojan,leadbolt
596364253f07afb87c59b36b0f907bd85b7ee0248f3dc977e75774a04a541630,2014,Adware|Riskware/PUP|Trojan,dowgin
1b36ec14266c62fdb663bacca1e686257b7d561386c4a1f9bc402b5a75276d7f,2014,Adware|Trojan,dowgin
0326c7568263280fea31af0a70ec2e1aaab6717e1274bab7d5e073cda51232a0,2014,Adware|Trojan,revmob
10ced12541240165fbb21ab45c3988cb490cbf5c12c686b9581662d60f5b8ffb,2014,Adware|Riskware/PUP|Spyware,dowgin
0064c4ad125687eb1dc6609d71f1bcde5f40fe5832cfb3492ceb1d87483cefce,2014,Adware|Riskware/PUP,revmob
44f83e5622c671f60361cdac50b842b69a2013187d1fb02c6de172b79f994719,2014,Adware,revmob
389969165cf80060ef76da05e4d8d4955d39af48d819aaf33ab15e426c7fd717,2014,Adware|Riskware/PUP|Spyware,airpush
413da47fcdc52be321d3cd51a1833af767676352f9fb2e36965071be9bb91ef1,2014,Adware|Trojan,airpush
4b34f9e28ecd9cc4b565db81c8b0c93414b8dbe38f29dfc6834eed21f3ccca78,2014,Adware|Riskware/PUP|Trojan,kuguo
0918ad79876b4201434aab9a7509a8d582de1cf9b00a0e4a39e719af223aa67a,2014,Adware|Riskware/PUP,airpush
0c906d6bdd278f40b166d51b70dd36b2c746a743b768128f332a57452bc2d853,2014,Adware|Trojan,youmi
457348a1b7584851ea3ceda874ef46b7a5ac704d3ad4a89ac8badcb6101e0644,2014,Adware,leadbolt
5405617b31c0d8e8c2968ee90117eca56c7d0dc6a2a20799fa2551bf60017899,2014,Adware|Riskware/PUP|Spyware|Trojan,kuguo
4d907f4dd4a7ea81a16aba3e226e6a66b8e26d9022982d169285489d36e25c6a,2014,Adware,gappusin
4f3f3fbf9a0682a1cf41288c2aa0c0edcefd6e87bbe15a80c6edbb4260eb913a,2014,Adware,dowgin
17a7c5f34f25d2e824883da3996ef10b530505415eb5da9824f3cb96acb9cd9d,2014,Adware,kuguo
0dbdaeb0ef1daadae7c03f0a8979bc4b06e025f56c377e7185e91801d15f8ea1,2014,Adware,airpush
4d5ef4218a8af5e57f03d915bce45574a0052c4d7b2be23c6b457d1fda541ca3,2014,Adware|Riskware/PUP,airpush
2dae51ac1b61e57b2b87093fa9f323e845a5f777e81a4cee06bb527828f8d840,2014,Adware,dowgin
15a77c728d3848c97c0da33e9ebb096a663c9288180b3b9aa8bb6ca649727297,2014,Fraud|Riskware/PUP|Trojan,smsreg
09c396714ad6255e055acf8f540a3af247e88b27e325049bebe8b8818f9a8b85,2014,Adware|Trojan,airpush
1552a3bf8c7b26fcb8b5e3df1178295a5d4195166501546776f9eeaff1ed52ea,2014,Adware,leadbolt
0c87acb40f6ec19f107b03dcdd6df2ff7ba81a9b666dfd6b15a3a4fbc166ed2b,2014,Adware|Trojan,kuguo
25a7a44da64c8c570ccaf4a96dd0768b2b1dbed3f1a7ffc4f8955ff536a85f7e,2014,Adware|Riskware/PUP|Spyware,dowgin
12c3afd05ebc52757dc64139c6564e809d5d44c1b0be3c4a7ed255d914b6c030,2014,Adware|Trojan,revmob
2f9e81f4b5e367360d0141cacf01253a73b56705c3970c684275ca4dbc043161,2014,Adware,dowgin
2b7ba8421e9328d02f75da543e57a8a21ddb058f09374687bce4c5d5ee80e034,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
173824d78351913f2b27ecd29d65dcbe9953576077bf8ee86666f1c65c29f6d7,2014,Adware|Riskware/PUP|Spyware,dowgin
4f43fcccd088da42d541ae7fb98fb4b09ddac79ac8c346cc19b2ab46742f68ec,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
3043f35e9eb7200e28a4fcbf5889256175769e3c79a2be8f48c7ba8971c4c4c7,2014,Adware|Riskware/PUP|Spyware,dowgin
002e232fe0ce652562d60ce445c64e5797be888a475b192ded1bc4ac56bbcab5,2014,Adware,airpush
20c58c190ea51f9776cd6bf848af540a67e9b7e702aaee089463bccb81b90b78,2014,Adware|Trojan,dowgin
3abee2a27cee89ac397fd0e54d37ff03e1382ee6f7e9abe4c56eb17fb18d492b,2014,Adware,revmob
0d7440bc6dadc1befc066d47daf1e4dd75b3aba3b807662acec6e9f9ee8a938d,2014,Adware,airpush
265c29c6bff3958c8dd2f81056b93b240aa47ee072b35400811ead4a2c177a12,2014,Adware,dowgin
21f3d888144ae529bb14f3f9f8490a6a46ce4069b16b5e38fe64315085195f3b,2014,Adware|Riskware/PUP|Spyware,kuguo
245389ccd2008df374dda0b1be3d1622bf401480f99ddf59a136697d6132c953,2014,Adware|Trojan,kuguo
03d1e8003628769c91ee8c6e59701a9f0af2ba72cc9f5065e3d14ce04b3db547,2014,Adware,dowgin
3fbe5638a3fb2de6b6959984ef89f9edbb0ab211bbf3f9bca0e443f0cd2c584e,2014,Adware,plankton
24d6acb78536b10f04b08ef6d9ade54aaf2d3b762bb97338a948049a5ff7e05c,2014,Adware,dowgin
3223db0f082020a076a39eead75910568c66bb9367b69834c620062b53f80dc1,2014,Adware,leadbolt
1b3347d49eb2b8298e8bbb7c162e8b839ea4fd50aaa7af530fe439a1294229b2,2014,Adware,leadbolt
55fd4f7ecf71407b85108fe2a0b402a603268ee98a9df57f3df2986db2a75a81,2014,Adware,airpush
33268001a53e735903410e6d2aa5c549aeb7d290371aa73d42cdafa4ada1d8ad,2014,Adware,airpush
57e727be866e41f6eea56512ecf0e649f562a80d8cdc9ad98f7d061ce5a98fcc,2014,Adware|Spyware,dowgin
3f819799bdc8537144d7e683d9bbbad9d33ca6307be86aa3444d848c52d49b02,2014,Adware,airpush
57c2890f39b4097a647425d4436ee69e4efc3379c32e34369e3641c4e3736826,2014,Adware|Riskware/PUP|Spyware,dowgin
19efdc4b1a2ccb43d290f9bc43f62745d787c0c78e7d8ee8919cb5fc27a989b4,2014,Adware|Riskware/PUP|Spyware,dowgin
10c9dc11c030f87b810ba4b6135bf2718131749baf9035d528b2ba4acefc1d4a,2014,Adware|Riskware/PUP|Spyware,dowgin
4f814d8b3cbaa523704ebd6110b4394095a3acc66d6ef00299d7b78ced6dd781,2014,Adware|Trojan,dowgin
07ab91f3a43ce7e82628ea482ad79c92e4192fb55f0cb512834b0fc70786c0d1,2014,Adware|Riskware/PUP|Spyware,dowgin
48d119def73a82fbf6f0831d088f0a9761a8fa294e772af6c1ce8ad8c16683d7,2014,Adware,leadbolt
408749f130d65079f113ef604ec0810f6ad8316f5e135110887207e392776579,2014,Adware|Riskware/PUP|Trojan,dowgin
2bde455a8dd0fd1fee6900b35d94ab824828529042153ea2b09f72a2db727771,2014,Adware|Trojan,revmob
2a4a51e68b1ebe00d56b4b14563947c3b02660bd53feaec192aeb8ad0fd6cb4b,2014,Adware,airpush
46abb8bb56ac0e743ab6c99ddf909a5911ed6dfefc6fc071537fab10dac28b65,2014,Adware,airpush
1128301d05186db14799654c64ed5b5a42deec85db1e8b3362b59ba91bd76350,2014,Adware|Spyware|Trojan,dowgin
1634be1c9a457887f2727bfa22c712d59f5b29ed1a346a995cf3acc8a9df4232,2014,Adware|Riskware/PUP|Spyware,dowgin
1bdcce441497439925513458ffcad2cc93b4fb73bc0407e596cc7559bd7fd6f9,2014,Adware,airpush
0b5b8eb9f8eef42c8e7a6a53b2c81ae4de1d19da885fcb1bd846a61ab31a2ade,2014,Adware,airpush
01a036ce5359e60fccf55e74b829ad3e8892b67302240884b56bb511a78f0b40,2014,Adware|Trojan,youmi
16f1480928a5711c753d15e5d42abb852c9d8f41413e8b8c71466dba65d1d0b3,2014,Adware,kuguo
2f6d837830ee94687340b597d089e6abbfc1b1558055d6db3ff83a602a7775c8,2014,Adware|Trojan,dowgin
3bc6df9ddb5e88adde9bcc85194a1c1482869bc37a0a522d67a92e7859084f28,2014,Adware|Riskware/PUP|Spyware,gappusin
0f850f238d981c437beef97d06187c5d1a2091f7879b3a33c7f0ae57120bb393,2014,Adware|Riskware/PUP|Spyware,dowgin
05271b801ac0beb55daa2c8d6fba1e6bbbb31133090337a3757c738a4c595533,2014,Adware|Spyware,dowgin
1aa440d4f99f709345b44484edd0d31aad29f5c5e00201be6d222fc16a896720,2014,Adware|Riskware/PUP|Spyware,dowgin
1366563530efed1fe7edc0990e101c4a216b7dd08386c5883432695b822abb66,2014,Adware|Trojan,dowgin
037d77f1759143b1fa62ea14354fa207431a5f3a820d004ce53543090143175e,2014,Adware|Riskware/PUP|Trojan,kuguo
577db254f8b9bdf9a313e0333deb70876f12dfbb73310d4d268aba2de1f80ed8,2014,Adware,airpush
1f304493feb26f6f2d99da5e4bc25946bdbb4465ad0859bf06fdcfa3bce6d4ce,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
4863fb00cd171ee32bececf7c23f92e294cf9455cb3502d950a5a54ab16d75d3,2014,Adware|Spyware|Trojan,dowgin
2db372840553b9402cf6e9c639d5f18e2971fcebd623dcd704cf3848ba1a9584,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
4e6fcd02c7e96fd4ce8b0470f1c1a15a374dec53a6201784920c4c555025c2fd,2014,Adware,revmob
2571160f9bb0916318639f9fef6bd1569340ac2c2c4ced60eeacfcf389c636d1,2014,Adware,airpush
077d0dfcc1fb3b95f46f123004e21978d6a8375a05d828e755197543192dfbd2,2014,Adware,airpush
0c0f07a2d31dac800e3bc3737a7eecb3c0905288f66c429add8d04fbe1eda453,2014,Adware|Riskware/PUP|Trojan,smsreg
58b08e38eea4a970ddd04f9fc0420eb1b2631b0530c1d55eae9cd77e86ecbc88,2014,Adware|Riskware/PUP|Trojan,youmi
2d5750df26cd29129b993d10b5a72d2567762ba823d02a6d94048706eda5183b,2014,Adware|Riskware/PUP|Spyware,dowgin
1726f0db2bddbb8172669e8e6fb9094fa0d5e9cd4a59d10dd370f075ac0b3910,2014,Adware|Riskware/PUP,dowgin
584d6b976d490e811b2484ca996fc01a149d2d70ac1b485f16624cbf89f64dc5,2014,Adware|Spyware|Trojan,dowgin
1106a6af84f486424a98d859f308e5da7406b34bb43890aa7a910e33ae663f28,2014,Adware|Trojan,leadbolt
494931398412899391984118bd53b4667e43ca1c229a47ee0c807975e8c13fd8,2014,Adware,dowgin
090d19b2045184c5d6f557bc2ef929becfcf9c879a9750d0cf8d49334184fcc1,2014,Adware,dowgin
35165bd5da905a8de2f3c3df17d342ee6594d59a1db183d6ed000881c3ec07f7,2014,Adware,plankton
1be0144b73ec00e31ccf1f5f3d06bffe9a6888a9c69cfe4cc5f076c0477c0a2e,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
3c04864ed7369229474ed3c85d35838f5d427581a373fc697f57732eee50fddd,2014,Adware,kuguo
576c5f150cd8242c0803e831e43f0f0a08c542642bfd1aa7c7b4ec6795a34bee,2014,Adware|Riskware/PUP|Trojan,kuguo
3310a845d996074ca9bf055076b8690a0afa8d80fac3835c7c231c93e5be5046,2014,Adware|Spyware,dowgin
1febab6e499a03d19313bf42af60d1fb5c9d2298f6d7c02da973fba358ae6884,2014,Adware|Riskware/PUP|Spyware|Trojan,kuguo
45629b0c69625819256fd820f669e729e73e44da602f1ec3edafbb9648e63bf9,2014,Adware,revmob
2ae7a4f3c1a3660f9f346e23380347c131a640872beb7420cffe1c87cc498a70,2014,Adware|Riskware/PUP,kuguo
0df92784a7001487087f46419bf65df64b1d77903172dee282659b0237971f43,2014,Adware,airpush
0a32f2c12b4c68d922ae01ea8b5c375155baded71904b79087d5d3c40685a68f,2014,Adware|Riskware/PUP|Spyware,dowgin
12b2d196857ee9657dccd9e8c3194eae458b130cef724f8e81e24dbe8961bcbf,2014,Adware|Riskware/PUP|Spyware,dowgin
23fa98b1d36d6469566c45a6d41e4e44b0a3628ad5d98dc257fdf146b4fff9d4,2014,Adware|Riskware/PUP|Spyware|Trojan,kuguo
18520730eef48073c6bcc52468a96785df2a0abc00f896ce41ab67d5b5eba66a,2014,Spyware|Trojan,dowgin
3071105793dbfbb0e2bbc90af01281077cc0b61c42b775c9e4c7e7defc945a32,2014,Adware|Riskware/PUP|Trojan,dowgin
454cc4d5e9b572c8e1bdd0e6b410c0e5ce4f17c78def29bc9c15542f8706e449,2014,Adware|Riskware/PUP|Trojan,dowgin
390ff7f2113b9217efee8a48a6fed0c8155175fd6a976ab61324f4c73b4c8e34,2014,Adware,leadbolt
3dc50ae1c19c3adbf5d7fcac3afb21a2e7c8cc5937a11eccdfa6bb1a7c4b2cec,2014,Adware|Riskware/PUP|Spyware|Trojan,kuguo
3723df3374a60dbf445d0a3776ad55145ee287f6e046059f6b8725b1f9f50bab,2014,Adware|Riskware/PUP|Trojan,dowgin
12688f11199c601e1059909f143ff8ea281595360e06a959430bd6669f18c8a0,2014,Adware,dowgin
2dad474ba6ba9ba0b40370b8686eeb4b6425bdec39ccc2a7c871d33bbf06abc7,2014,Adware|Trojan,kuguo
44019d1cd2e9f9be8cffaa1e1914e206b12cf2dfdf99f0d3f5ad25a120391157,2014,Adware,leadbolt
5557710f983e60de0feac1d27ebd49e782a63121df546eb40ddd7f9be9dd0db9,2014,Adware|Riskware/PUP|Spyware,dowgin
19e395d1eae6716642f207a81b5f6f62e269bdeebfb1bc021e8467a49212dc20,2014,Adware|Spyware,dowgin
1e77886fe14cbec64332fabeb908a774a2fbc88790565d7c772eb5a445d29f24,2014,Adware,leadbolt
00cf449a10d7984e92e9995809cffadd6efe7809643fe0899af6bf771da96cb6,2014,Adware|Riskware/PUP|Trojan,airpush
2f723b714e4ae912b97752f4f7106f7d5432364c223f1907dc8cd129e7ca90f9,2014,Adware|Riskware/PUP|Spyware,dowgin
3ce7b3e892e71e3f03daa201f1cf53cb7add40bbaa1e1aa31c361ec2334c343f,2014,Adware,leadbolt
3e9fb2fa91617355efd71aaf05a076586a0cdd1991c3f6495cebdf5eabafe1d5,2014,Adware,adwo
327de8ed85c7366a6d24c3e76fb55f5bde5a4fac2b68c8d6cba926a3912fdc67,2014,Adware|Trojan,dowgin
2d2fd9d046efd25e560ab965004c80b81220c02f980fe11d845da80c2df91b5c,2014,Adware|Spyware|Trojan,kuguo
3a2a20e0b3cca3fcb48416304602d6ecd8c8e4704b3f6467c2cc24e757e032ab,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
18d4f5fbeb8b8aedca75542f0deb94e9a7dd3d3a64d693c117be49409177b4ce,2014,Adware,kuguo
14358c860797823f4249c3dc32faeb18eced3e16b73907f5a5ddba89eaf9f4b6,2014,Adware|Riskware/PUP|Spyware,dowgin
29327c908ec2b5111d9ad9374001e3fb4a3408dae272e82b70014291597751e2,2014,Adware|Spyware,dowgin
00df375e88b9751c4b803d07c9a037453008bbc068298d94694d6a0ec74684b5,2014,Adware|Spyware|Trojan,dowgin
276453f825c5dadeb8cfb68eb6f1cb7d037668da58b66f8d38e1d8ae8ac6a629,2014,Adware|Trojan,airpush
3eae5d48fd4b566be42bcf51d1b21dbb7cb5f4eda85c6caf84fd56aa3916e993,2014,Adware|Fraud|Trojan,dowgin
27a3458e332e2e0b3010d356870d2056bb890f0911b810608303a147aa2b3062,2014,Adware,leadbolt
40bdb9ce0ef65f549497f0612ba41ad4ea8a962e564518b45b58df501386248f,2014,Adware|Riskware/PUP|Trojan,kuguo
309bbf1ec3cb1e30850981780d19f237e481fb395156025224e0286d1e4424d9,2014,Adware|Trojan,dowgin
06e7c08e3d6efa71552aab989db3ed402cf04006d10c35ee934ece676fb6e0ed,2014,Adware,dowgin
0dffea449c4c683d645907076f360816337969aa57a1803a530d66f4fc0ddeee,2014,Adware,kuguo
1e9363040081707e981f81c812140614eb75ed09fcd1fbfe5fb93ac19b820bba,2014,Adware,leadbolt
0bef6e563f2eb7c70f67fa75871ca48baade73b0f583e3d2f1120d1ead5aafbf,2014,Adware|Spyware|Trojan,dowgin
15c6bd4908f35015a6b2ad23633e92d543dd43e79704e19bd6ebcf20b7ef3e5b,2014,Adware,dowgin
431621a4a5e76273deb135b6cfaf6b3c0d8612dde3031605608b5cc16378ca82,2014,Adware,leadbolt
4e9353ed791b1ddc81659ca38c490a38105a12c12aa1d4ef5cf5828c6be06136,2014,Adware,revmob
34d3785ea295357d8765f4fb23dc94a67fd54d33b0746fd06a628f6153a446fa,2014,Adware|Riskware/PUP|Spyware,kuguo
26f50e8e79be8630dbfabdbd8ca16f8d339193a7b8f718ae0a3198ef38abc6df,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
2df99a8e30c1cc8e1a92c67c9faa8881cbab8c22fc7ba874f4bd82f0c86c1594,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
4474116635d3f6d5a6943a0c8caaa0bc62f267a056eefb13bbd5345364cb938e,2014,Adware,dowgin
11be776181a75a0dba2893551c64ecb874925739b8ef90d61b098d0c5446bb71,2014,Adware|Riskware/PUP|Trojan,dowgin
4c1ccd1badcea8a5fba87d4db5b57e4c67c8ce29462f341ba57bf461a5793627,2014,Adware|Spyware,dowgin
4f8a70604f38a14bf5b41d298f51f17aebdce957d448757eaa5bbde1ebfa0588,2014,Adware|Trojan,dowgin
4ce6b6af3bd3583d672822c8187f1d3e621cf8faaa17989320bd8e1f0fdce4a7,2014,Adware|Trojan,airpush
0a22f24cdf7aeb5d1606a15ea270a3956bd712d4c5a8cc93def9679f539af8a6,2014,Adware|Riskware/PUP|Spyware,kuguo
1560bc87f7a7f6a7063369814718318fae75ecdba584d36dd269d0225ab22c97,2014,Adware|Spyware,dowgin
3b40422889c1e04c9e0689e4e1fc94f7c7e9ff4f17be80f3f964ed0bf1d2dd8b,2014,Adware|Riskware/PUP|Spyware,kuguo
1f27bae6d5ea614180a7af6aba8c8afa37bbba91c2a5390103879a06d287c7ac,2014,Adware|Spyware,dowgin
25fe3b035b8a314463408761cf3493e4a38f5fc54bbae4b30b94a6f063624190,2014,Adware|Trojan,airpush
56b62efa4694fa4fc977f731ab59d92b307f31ab70447f550485a3dedf28b577,2014,Adware|Spyware,dowgin
35dbc37fcb7bbc7b4aa87bd9e0bf1426b7940e7b13b8064f265425a567b82b09,2014,Adware|Riskware/PUP|Trojan,dowgin
5927627e2af7ea3f539a30e0040c1851c57d6fd12639e0f7d549784434bf1e13,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
304808e2b5c3f0db0959130b31a88f31697f83a05267a464fd3705fd2b5de913,2014,Adware|Trojan,airpush
15ccc9758e659cc3a49e0ffe1228ada456e15af487fc3d21b0bda6c6b48867b9,2014,Adware|Riskware/PUP|Spyware,dowgin
52ca1bff2d6ba79f23c8bac0dde0e7cc824d2fff3c6f65a601282bcd1d035481,2014,Adware|Spyware,dowgin
16cba050e0303105d4ebbd9a02a313832c0c7d9016cb7e1dae76f68c0bb94b4e,2014,Adware,leadbolt
113554b0c29810d45eea3597931868185d90d31304e94aca1d2b586e96a18b69,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
0acc26c4c21b12393891ed8834a14fba3247dc184066a1a2c65cc7a6d7751de0,2014,Adware|Spyware,dowgin
1254af53c81c1b9140eb0813a90eb5a68cea26b6f8718b60e7d0c58cbed100c4,2014,Adware|Riskware/PUP,dowgin
1b9102ef5fe8fe2e5e3354c5c82c577a754f95b5617d9920f0fb82f1eb094b06,2014,Adware,revmob
18c164923a6d864448a8d0762b539269a0a537ec10e3225f9c3dd385ad93f549,2014,Adware|Trojan,gappusin
2c28c13846df966781d6c2090556f2280d71c59a7197b68b797a6f49099ce532,2014,Adware|Trojan,revmob
4e4e74f51206408f6a77048df33904827fbf3c46dfa8901cf1fec0ea82073bab,2014,Adware,revmob
10f662c932af639e5b3c55884dadcd0342f33c48bf87a8050c0373b71b31bedb,2014,Adware,dowgin
20a031b440ef4c2aa0e8a9b3e78dcf04d788ad4686b6b1c26051161daad581b5,2014,Riskware/PUP|Trojan,smsreg
1ceea485a219af1ad61aa7ce850034af9cd0f58c602784ab6be18098922a8cfd,2014,Adware|Spyware|Trojan,dowgin
0874f49bcf6b6712d386014f282db33a62ec79af260752e4601b77f0858ce02f,2014,Adware|Trojan,airpush
1d1e74b8ab7b67ff287602b74af368d25c9718066b634af995c71b66665e2c53,2014,Adware,dowgin
2b167b98e42d2670e7d33e688a00b14b0ab7410309cc12a8c2ac6eaab3ea436e,2014,Adware|Spyware|Trojan,dowgin
3235572ae30242493f39edc71f1219fa6c9171aa244f6c6839df18796e8b4777,2014,Adware|Riskware/PUP|Spyware,dowgin
3c66489ce7656429f7d92dd98ecca4065d31cd246a73643929002200df89aa10,2014,Adware|Riskware/PUP|Trojan,airpush
3d7fb03ab3bd26e8b3aedd1f78cc56389abc653495631365c51272d50d833f42,2014,Adware|Trojan,dowgin
4b31fdca8b10b25aca0ecd56f430357777c13e47165ddb53fce8d70dc03c7914,2014,Adware,dowgin
16359886ec4530b4ef06b27689ace0786317141901b7d1d6f36b551dddb78385,2014,Adware|Riskware/PUP|Spyware,dowgin
3ce5f2a5c16f5e5aa15a667660f927b26f4ffdf5397a7f312754fcd837cd2a82,2014,Adware|Trojan,dowgin
1eab005fc0d9cbf2a168e9684bd61052e168c9f6fb25dc688bae1246075f847b,2014,Adware|Trojan,kuguo
34137027906665131e3a964cf6f222d14d1ac4ca10a692d8c86aece48ebe9557,2014,Adware,airpush
3442e054fd2aa18e2fc2f38d2e35ebbc247529fee4a3723f3e1e4f1dd16ca475,2014,Adware,kuguo
3a95ae436e68023237f89e7460514291f6eeb69e75a70bbcee63a03f6893d0e0,2014,Adware|Spyware|Trojan,dowgin
2789fde4c0cbf339349b5b7c2629ae090d251c437ab96fca368247059f28461f,2014,Adware|Riskware/PUP|Trojan,dowgin
18d0fd5cb3ccc2101fc84a5e7b9b11db12345e6a598545fb6ae678313deb4319,2014,Adware|Riskware/PUP|Trojan,kuguo
0faca3f434681e2387c2128bff08db758fe566abf6a52549fec3bf260d9438b4,2014,Adware|Trojan,revmob
22d6a00102ed6efb55faddc21ea29c5538855b526eab53775f701f8f32f0425e,2014,Adware,airpush
051c727c38ae715c8e284f895a066dd23e0bcf086e355b76decfff8ab1c48403,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
1a53a5aaad2dfc7ce308c1ca419d16cd2aeabf6e0bff56e41e4e574b04cf997e,2014,Adware|Riskware/PUP,airpush
040840761695580b4c5f6d499da1d861a94bffd244119ea72ee03443bb5bfbc9,2014,Adware,airpush
19c8e164421ae3a1ab55a93b77c48c98c3df0c6a61a8e939736a984e14f0c6ca,2014,Adware,leadbolt
4c3fab0a017d5046f97edae9d9e01ffe0bde1de5d81d6788f8980e5315ff6122,2014,Adware,leadbolt
1c7cb9cd4f6e7b83d40a3375203fcaacff47d29b064a3826e2951a63e305b8b8,2014,Riskware/PUP|Trojan,smsreg
11a5b1f1398fc1477f6c1e049b8695cc1add8ba37116687b469f019b07fa39b1,2014,Adware|Riskware/PUP,airpush
4181d604471e0f9621e1fbde1b21046611a36f5ce503b0bec45f05b0ece54720,2014,Adware|Spyware,dowgin
0ef05d5f7681fa490ebf8abd5e0e76c6223f5268fb4cfff07c180dfc3b97d158,2014,Adware|Trojan,revmob
05411f166afbfc7be75e9e5027021e78855937e0caddfc9168cc41e9ce228198,2014,Adware,airpush
1f5c63b9c76dd36a31fff32c6aa8c01e852f72da414561d73a58e87b828f140c,2014,Adware|Riskware/PUP|Spyware,dowgin
0fc928363a4aecd24b5e754f780548c5921ed20937a4ed38af0c3ada71e94e88,2014,Adware,leadbolt
3466326c85e6a25b9dd6de29417f8a9cd7bed6170822831fe7802ce59b3e24d7,2014,Adware|Trojan,airpush
1ce7be97ad5bb89f299b13f6f10783b6e57ccb3c377d96cb392ab4e853390acd,2014,Adware|Riskware/PUP|Trojan,kuguo
115ab98b04eabddbd74bba0179ee1d5aba18623df41016dc540bc7e6d8ee5f35,2014,Adware|Trojan,revmob
16aa93d6fda5510462f1cda503f44f5e1e0fa4ffadbea93be16cff444431b988,2014,Adware|Riskware/PUP|Spyware,dowgin
32078f4ce55221acf25297fda28a14ac5bcffeb4f2f58090dd30fb722feb8ba6,2014,Adware|Riskware/PUP|Spyware|Trojan,dowgin
1f013bf85022e68285fcd48860b622a27c28ace8e53450fb10e65f089f4b366f,2014,Adware,dowgin
